school_name,major_name,batch,batch_year,tier
山东大学,集成电路设计与集成系统,,,national
山东大学,音乐学,,,national
山东大学,预防医学,,,national
山东大学,马克思主义理论,,,national
山东女子学院,学前教育,,,national
山东女子学院,社会工作,,,national
山东工商学院,会计学,,,national
山东工商学院,国际经济与贸易,,,national
山东工商学院,工业工程,,,national
山东工商学院,工商管理,,,national
山东工商学院,应用统计学,,,national
山东工商学院,电子信息工程,,,national
山东工商学院,电子商务,,,national
山东工商学院,经济统计学,,,national
山东工商学院,翻译,,,national
山东工商学院,行政管理,,,national
山东工商学院,计算机科学与技术,,,national
山东工商学院,财务管理,,,national
山东工艺美术学院,产品设计,,,national
山东工艺美术学院,公共艺术,,,national
山东工艺美术学院,工业设计,,,national
山东工艺美术学院,工艺美术,,,national
山东工艺美术学院,数字媒体艺术,,,national
山东工艺美术学院,文化产业管理,,,national
山东工艺美术学院,服装与服饰设计,,,national
山东工艺美术学院,环境设计,,,national
山东工艺美术学院,美术学,,,national
山东工艺美术学院,艺术与科技,,,national
山东工艺美术学院,艺术史论,,,national
山东工艺美术学院,艺术设计学,,,national
山东工艺美术学院,视觉传达设计,,,national
山东师范大学,体育教育,,,national
山东师范大学,信息管理与信息系统,,,national
山东师范大学,劳动与社会保障,,,national
山东师范大学,化学,,,national
山东师范大学,历史学,,,national
山东师范大学,国际经济与贸易,,,national
山东师范大学,地理信息科学,,,national
山东师范大学,地理科学,,,national
山东师范大学,地理科学（公费师范生）,,,national
山东师范大学,学前教育,,,national
山东师范大学,工商管理,,,national
山东师范大学,工商管理（新结构经济学产业运营人才卓越班）,,,national
山东师范大学,广播电视编导,,,national
山东师范大学,应用心理学,,,national
山东师范大学,思想政治教育,,,national
山东师范大学,戏剧影视文学,,,national
山东师范大学,教育学,,,national
山东师范大学,教育技术学,,,national
山东师范大学,数学与应用数学,,,national
山东师范大学,新闻学,,,national
山东师范大学,新闻学（播音主持人才卓越班）,,,national
山东师范大学,旅游管理,,,national
山东师范大学,日语,,,national
山东师范大学,武术与民族传统体育,,,national
山东师范大学,汉语国际教育,,,national
山东师范大学,汉语言,,,national
山东师范大学,汉语言文学,,,national
山东师范大学,汉语言文学（公费师范生）,,,national
山东师范大学,汉语言文学（文化创意产业人才卓越班）,,,national
山东师范大学,法学,,,national
山东师范大学,物理学,,,national
山东师范大学,环境设计,,,national
山东师范大学,生物技术,,,national
山东师范大学,生物科学,,,national
山东师范大学,电子信息工程,,,national
山东师范大学,统计学,,,national
山东师范大学,美术学,,,national
山东师范大学,美术学（中外合作办学）,,,national
山东师范大学,舞蹈学,,,national
山东师范大学,舞蹈学（中外合作办学）,,,national
山东师范大学,英语,,,national
山东师范大学,行政管理,,,national
山东师范大学,计算机科学与技术,,,national
山东师范大学,通信工程,,,national
山东师范大学,金融学,,,national
山东师范大学,金融学（国际联合培养）,,,national
山东师范大学,音乐学,,,national
山东师范大学,音乐学（中外合作办学）,,,national
山东师范大学,音乐表演,,,national
山东建筑大学,土木工程,,,national
山东建筑大学,城乡规划,,,national
山东建筑大学,城市地下空间工程,,,national
山东建筑大学,工程管理,,,national
山东建筑大学,工程造价,,,national
山东建筑大学,建筑学,,,national
山东建筑大学,建筑环境与能源应用工程,,,national
山东建筑大学,机械工程,,,national
山东建筑大学,测绘工程,,,national
山东建筑大学,环境设计,,,national
山东建筑大学,电气工程及其自动化,,,national
山东建筑大学,给排水科学与工程,,,national
山东建筑大学,道路桥梁与渡河工程,,,national
山东政法学院,法学,,,national
山东政法学院,法学（涉外法治实验班）,,,national
山东政法学院,法学（纪检实验班）,,,national
山东政法学院,法学（调解法治实验班）,,,national
山东政法学院,法学（鼎山学堂实验班）,,,national
山东政法学院,监狱学,,,national
山东理工大学,交通工程,,,national
山东理工大学,交通运输,,,national
山东理工大学,农业机械化及其自动化,,,national
山东理工大学,化学工程与工艺,,,national
山东理工大学,国际经济与贸易,,,national
山东理工大学,土木工程,,,national
山东理工大学,工商管理,,,national
山东理工大学,应用化学,,,national
山东理工大学,数学与应用数学,,,national
山东理工大学,机械设计制造及其自动化,,,national
山东理工大学,材料成型及控制工程,,,national
山东理工大学,材料科学与工程,,,national
山东理工大学,汉语言文学,,,national
山东理工大学,法学,,,national
山东理工大学,测控技术与仪器,,,national
山东理工大学,生物科学,,,national
山东理工大学,电子信息工程,,,national
山东理工大学,电气工程及其自动化,,,national
山东理工大学,社会工作,,,national
山东理工大学,能源与动力工程,,,national
山东理工大学,自动化,,,national
山东理工大学,计算机科学与技术,,,national
山东理工大学,车辆工程,,,national
山东理工大学,采矿工程,,,national
山东理工大学,食品科学与工程,,,national
山东科技大学,交通运输,,,national
山东科技大学,产品设计,,,national
山东科技大学,化学工程与工艺,,,national
山东科技大学,土木工程,,,national
山东科技大学,地理信息科学,,,national
山东科技大学,地质工程,,,national
山东科技大学,安全工程,,,national
山东科技大学,工业工程,,,national
山东科技大学,工商管理,,,national
山东科技大学,机器人工程,,,national
山东科技大学,机械电子工程,,,national
山东科技大学,机械设计制造及其自动化,,,national
山东科技大学,法学,,,national
山东科技大学,测绘工程,,,national
山东科技大学,物联网工程,,,national
山东科技大学,环境工程,,,national
山东科技大学,电子信息工程,,,national
山东科技大学,电气工程及其自动化,,,national
山东科技大学,统计学,,,national
山东科技大学,自动化,,,national
山东科技大学,英语,,,national
山东科技大学,计算机科学与技术,,,national
山东科技大学,软件工程,,,national
山东科技大学,通信工程,,,national
山东科技大学,采矿工程,,,national
山东第一医科大学,临床医学,,,national
山东第一医科大学,医学影像技术,,,national
山东第一医科大学,医学检验技术,,,national
山东第一医科大学,护理学,,,national
山东第二医科大学,临床医学,,,national
山东第二医科大学,应用心理学,,,national
山东第二医科大学,护理学,,,national
山东第二医科大学,药学,,,national
山东第二医科大学,麻醉学,,,national
山东管理学院,劳动关系,,,national
山东管理学院,审计学,,,national
山东管理学院,财务管理,,,national
山东航空学院,计算机科学与技术,,,national
山东艺术学院,中国画,,,national
山东艺术学院,书法学,,,national
山东艺术学院,动画,,,national
山东艺术学院,工艺美术,,,national
山东艺术学院,广播电视编导,,,national
山东艺术学院,戏剧影视美术设计,,,national
山东艺术学院,数字媒体艺术,,,national
